Customer_ID,Age,Gender,CreditScore,Tenure,Balance,NumOfProducts,Education,HasTravelCard,HasCashBackCard,HasPointsCard,HasRewardsCard,HasSecuredCard,Transaction_Count,Avg_Transaction_Value,EstimatedSalary
743,42,F,836,6,127834.42021918678,1,6,0,1,1,1,1,4,175.96885752038656,132644.35382100922
368,66,F,755,9,196306.1994146765,6,6,1,0,1,0,1,4,493.42941162302145,143792.66278908172
414,21,M,341,1,9976.731828398413,1,2,1,1,1,0,0,1,24.886597676255075,37822.50209549961
959,66,M,821,9,192108.5809203671,6,6,1,1,1,0,1,4,478.33792384102804,142457.92297295376
498,69,M,805,9,199408.41656147497,6,6,1,1,1,0,0,4,451.41185782830195,149967.56602585895
534,40,M,823,5,102385.60606802646,1,6,0,0,0,1,1,4,282.8631977217924,111793.6566916158
647,62,M,777,9,192905.05231829357,5,6,1,1,1,1,0,4,447.8903137565687,148467.81918922352
214,62,M,755,9,195586.10657880892,5,6,1,1,1,0,0,4,417.6386280150187,143110.76299509293
634,62,M,820,9,193955.2870857141,5,6,0,1,1,1,0,4,423.21544219164525,140440.06779178831
505,64,M,755,9,197489.4080689616,5,6,1,0,1,1,1,4,460.47307818903636,140157.09707585193
789,61,F,821,9,191427.8632217932,5,6,0,1,1,1,1,4,428.96374792396824,140102.92018739344
86,65,M,777,9,190358.84834327595,5,6,1,1,1,0,1,4,432.3529589946098,140664.91430264985
162,23,F,341,1,2708.100241973942,1,2,0,1,0,0,0,1,33.040979712460434,30860.688261552554
146,45,M,842,6,100804.56041262962,1,4,1,0,1,1,0,4,185.95719065671665,110138.05673060851
340,46,M,819,6,103481.29869944563,1,4,1,1,0,1,0,4,267.12995060170454,135049.87155092155
36,19,F,358,1,6267.416856521661,1,1,1,1,0,0,0,1,31.507075512025196,43385.57963786367
972,19,F,346,1,6830.752151924022,1,1,1,1,0,0,0,1,25.895496855437102,36711.71448634039
657,40,M,834,5,140792.50800359933,1,6,1,1,1,0,0,4,117.58951292735686,119383.07735122768
126,68,F,822,9,195640.49267169664,5,6,1,0,1,1,0,4,416.923395379754,149242.54552989444
97,21,M,360,1,8036.432985555583,1,2,0,1,0,0,1,1,35.39006945000597,48456.90949676079
629,61,M,841,9,192513.84506418352,5,6,1,1,1,1,0,4,488.0882296302197,146369.22825745048
365,69,M,802,9,192894.3059179378,5,6,1,1,1,0,0,4,458.388529602581,141649.72797240954
909,41,M,818,5,146534.28065662304,1,6,1,0,1,1,1,4,227.17027221822735,128647.35769934073
747,24,M,325,0,9194.344275338382,1,1,0,1,0,0,1,1,40.71551511387929,44405.24318188335
356,63,M,830,9,192385.6858886269,6,6,0,1,1,1,1,4,434.40346889447113,144594.68177912245
695,23,M,354,0,3148.803934998716,1,1,0,1,0,1,0,1,24.198067006369115,32566.6554132367
248,64,F,763,9,190827.1013954837,6,6,0,0,1,0,1,4,448.07933454672843,149304.96126547077
563,64,F,753,9,192141.06375774843,6,6,1,0,1,0,1,4,467.5785113319348,141250.52766448644
204,43,F,840,5,139903.96088687025,1,5,1,1,0,1,1,4,284.6459303872394,148153.25889125137
192,61,M,782,9,190429.9920766108,5,6,1,0,1,0,0,4,467.72893613884355,143753.55594913583
359,18,F,368,0,7299.556979523541,1,1,0,1,1,0,0,1,24.966109121227387,41620.80185268431
561,64,M,792,9,193740.18977947798,6,6,1,1,1,0,1,4,420.66081795985315,144579.67131362084
492,43,F,811,6,133003.61822909387,1,4,1,0,1,1,1,4,101.59225361644329,108366.33858995672
712,48,F,802,5,107902.96689510487,1,4,1,1,0,1,1,4,177.6187578363214,131097.6287697377
111,60,M,828,9,190221.754089796,6,6,1,1,1,1,1,4,484.4555326598537,145119.69942252964
900,45,M,839,6,136302.6516563065,1,6,0,0,1,1,1,4,249.3692685568713,102497.6827012618
691,54,F,802,5,122935.61392536397,1,4,0,1,0,0,1,4,107.00514301147155,104857.24194814026
562,44,F,811,5,137339.9096491689,1,6,0,1,1,1,1,4,106.90175405782354,128107.92003574927
965,68,M,773,9,190228.35937361605,6,6,1,0,1,1,0,4,473.5799339310638,147308.25595012918
468,18,F,387,1,3341.08948890443,1,1,1,1,1,1,0,1,20.722102244214998,36538.38210999508
700,40,M,831,5,139687.96701272723,1,6,0,0,0,1,0,4,295.9828258059001,143354.56874500876
923,43,M,822,5,136380.75407944687,1,4,0,1,1,1,0,4,290.74966890699756,103963.91116386732
934,50,F,832,5,103059.83891953329,1,5,0,1,0,1,0,4,144.0740615295636,113024.47441526334
631,40,M,806,6,143573.02881125346,1,6,0,1,1,1,1,4,208.733446858589,135339.63014846336
918,19,M,351,0,8583.401730436508,1,2,0,1,1,0,0,1,43.870198678611615,22202.920405693563
772,67,F,833,9,194621.96890294238,5,6,1,1,1,1,0,4,490.4478840623753,145407.83038736394
863,64,M,791,9,199894.38568811474,6,6,1,0,0,0,0,4,407.38567646536103,142276.10234227558
528,64,M,848,9,196655.875261571,6,6,1,1,1,0,1,4,443.6915386378798,141051.94191359985
7,53,F,834,6,108328.32102053802,1,5,1,0,0,0,1,4,147.7041788819507,105623.0369166471
158,60,F,818,9,193511.0113672421,6,6,1,1,1,0,0,4,417.00257565631983,145034.87488540763
115,23,M,391,1,4848.8048316175555,1,2,0,1,1,1,1,1,33.65612954261593,31444.229077507363
499,22,F,318,0,7420.997948765295,1,1,1,1,0,0,0,1,25.24782412326245,25040.42128832677
941,18,M,385,1,8970.122235592302,1,2,0,1,1,1,1,1,32.36942059297703,48894.44091006693
459,68,M,767,9,192679.0763458939,6,6,1,1,1,1,1,4,407.34344190799953,142077.70572912914
401,49,F,806,6,116748.99690972717,1,5,1,0,0,1,1,4,241.5539070674966,129659.49787386702
340,22,M,399,0,7548.3113733808195,1,1,0,1,0,0,1,1,33.2407555158607,30516.79261031015
316,67,F,823,9,197856.53110972882,6,6,1,0,0,0,1,4,455.7972871094271,148589.5667577285
367,51,F,835,6,126640.17073970381,1,6,0,0,0,1,0,4,257.72148226121465,137477.4536720242
94,43,F,834,6,118075.01378754579,1,4,0,1,0,1,0,4,120.76856796851096,127342.3877900316
452,68,M,765,9,192698.8069161299,6,6,1,0,1,1,1,4,478.21079238850564,146613.70524161565
576,67,M,840,9,193552.38591881038,6,6,1,1,1,1,0,4,484.60138650268675,140965.44324519444
775,21,F,327,1,2545.2706356867648,1,2,0,1,0,1,0,1,31.493906421864814,21668.541080582163
730,45,F,803,5,108223.71236409174,1,5,0,0,1,1,0,4,165.4492722366093,113579.25335786155
595,22,F,386,1,9455.558961083389,1,2,0,1,1,1,1,1,25.726475719597737,42021.348159626665
320,23,M,398,1,9433.93469114297,1,2,0,1,1,1,0,1,34.376253952363065,28922.911477330745
344,20,M,389,1,4606.219674756972,1,1,0,1,1,0,1,1,27.90633146891785,35870.80813221266
518,22,F,371,1,6504.916402137841,1,1,0,1,0,0,1,1,44.95064664354895,42864.26651589167
405,19,M,359,0,9945.841078701273,1,1,1,1,1,1,0,1,45.41563170192093,29558.325133243077
689,50,F,838,6,118257.4210405587,1,5,1,1,1,1,1,4,247.5307525552394,102299.45857726515
151,18,M,347,0,7915.345380210618,1,2,1,1,0,0,0,1,39.324744718002826,42407.70509979034
386,63,M,818,9,196214.48076098514,5,6,1,0,0,0,1,4,459.60302834863734,147950.29814647263
242,43,M,836,6,119492.31786792817,1,5,1,0,0,1,0,4,269.79836937679613,129672.47286267187
602,68,F,815,9,195425.7992447811,5,6,0,0,1,0,0,4,468.177302727899,141817.21208585147
610,66,F,806,9,197898.93761927128,5,6,1,0,1,1,1,4,424.3425982767068,141666.71985170912
936,43,M,847,6,149234.77102966025,1,4,0,0,1,1,0,4,198.54456210998492,146090.59950439422
894,44,M,843,5,134825.2753641144,1,6,0,1,1,1,1,4,207.87131331711845,140529.38124316948
142,65,M,788,9,190960.29256881017,6,6,1,0,1,1,0,4,403.93972336215836,140157.4782133936
495,51,M,822,5,131416.73208684573,1,4,0,1,0,1,1,4,290.8539338751756,118894.65505150892
426,61,M,774,9,190324.4465478046,5,6,1,1,1,0,0,4,433.8155580111253,140727.699293124
755,61,F,825,9,196062.99676317984,5,6,1,0,1,0,0,4,435.07547372382334,142704.06174530197
437,48,M,823,5,145510.00252260454,1,5,1,0,1,1,0,4,227.95935788956294,122886.4944914745
444,64,F,778,9,194383.3847163413,6,6,1,0,1,0,0,4,467.96584639559535,149738.43268577402
963,41,F,848,5,139488.7023691484,1,6,0,0,0,1,0,4,297.908750174903,109635.69524810536
286,21,M,375,1,1785.9344271582033,1,1,1,1,1,1,0,1,40.76328554560396,44699.15579312322
41,21,M,309,0,4314.795604910761,1,1,1,1,1,0,1,1,49.00286162947799,35171.08794067659
606,51,M,841,5,136833.0779815237,1,6,0,0,1,0,0,4,250.91145626950248,115054.3848499672
777,69,F,802,9,196302.20214873124,5,6,1,1,1,1,0,4,412.4297911741756,147986.3120869025
585,23,F,337,1,2212.691894607085,1,1,1,1,1,1,1,1,22.335976984790445,30679.369142584783
953,50,F,844,5,112748.15389678946,1,4,1,1,0,1,0,4,102.72153072485149,116859.25831373714
745,49,M,825,6,120131.87162488003,1,6,0,1,1,1,1,4,137.31764275351344,101060.03831892948
183,65,F,791,9,197489.68816674652,6,6,1,0,1,1,1,4,449.79739196663326,141336.9157893667
821,23,M,355,1,8321.955846011768,1,2,0,1,0,0,1,1,27.187784861501257,36151.81022112517
391,23,M,363,0,2823.961419452059,1,2,1,1,0,0,1,1,33.84152479965557,42099.40158060101
300,66,M,785,9,190355.47783970585,5,6,0,0,1,0,1,4,454.98763411328304,145390.8096771946
689,65,M,846,9,196006.43503730168,5,6,1,1,1,0,1,4,457.82287604857356,148301.18638019255
393,18,M,367,0,9282.715671612666,1,2,1,1,1,1,0,1,39.95480195943186,43031.43955119919
939,51,M,819,6,131154.01972193443,1,4,1,1,1,1,1,4,108.72848122012762,121541.91918915695
330,64,F,845,9,199428.98602464,6,6,1,0,0,0,1,4,430.26098966341027,141982.67108673675
637,18,F,312,1,7145.261911038006,1,2,1,1,0,0,0,1,29.59894373615071,22931.589055217915
261,21,M,327,0,1863.6571450240413,1,1,0,1,1,0,1,1,34.339391548280226,29274.282610740283
671,21,F,346,0,5086.456072817743,1,2,1,1,0,0,1,1,49.18697154818765,40002.38358701723
72,61,M,815,9,198473.47189689777,5,6,1,0,1,0,1,4,465.94098323882343,145252.09115920027
378,18,M,354,0,211.22857614857105,1,2,1,1,1,0,0,1,43.80704440051669,26807.578261497994
234,53,M,829,5,118326.2801068821,1,6,1,1,0,1,1,4,169.2024071473501,109937.60009451098
622,48,F,812,5,111162.33816661141,1,5,1,1,0,1,0,4,140.01659563321283,104324.0002421843
121,60,F,805,9,197591.86908808196,5,6,1,0,1,0,0,4,481.7453663085605,149663.92690993642
583,68,F,781,9,192366.25983090646,6,6,1,1,1,1,0,4,468.45083491728025,144519.20935370063
252,52,F,837,5,140428.05869278702,1,6,0,0,1,1,1,4,147.33507120999994,124852.43454378923
397,21,M,377,1,5079.319007113709,1,1,1,0,1,1,1,1,45.18139553761145,47849.06280696236
342,62,M,807,9,197435.75432731316,5,6,1,1,1,1,1,4,495.162925193575,141966.55811942025
744,69,M,766,9,192393.22217912937,6,6,1,1,1,0,1,4,404.0945786601739,145892.692717349
488,43,F,824,6,107447.71164826766,1,4,0,1,0,1,1,4,235.7003473851052,104987.95887071769
230,41,M,805,6,112496.17813707268,1,5,0,1,0,1,0,4,219.9068509586642,106901.68298199638
550,50,F,815,5,105963.33383597477,1,4,1,0,0,1,1,4,134.5080304523848,117016.61435276989
308,47,M,813,5,138379.3152572495,1,4,0,0,0,1,1,4,212.1172707350138,127339.51088125035
34,53,M,823,5,100072.7149287305,1,4,0,1,0,1,0,4,109.68262424277557,116651.49812912385
75,68,F,814,9,191586.4387323695,5,6,1,1,1,1,1,4,449.5258409896977,148527.0339954612
85,62,F,777,9,194323.57357579033,6,6,1,1,1,1,0,4,418.8961950913281,144564.51136637176
374,62,F,818,9,191845.4760022258,5,6,1,0,1,0,1,4,463.76754282368694,147953.4978850578
491,23,M,304,0,5464.612076824331,1,2,0,0,1,0,1,1,40.970727717674045,38153.42892893648
501,46,F,840,5,108922.3120148976,1,5,1,0,0,1,0,4,255.16826134756093,135029.79445161662
776,45,F,807,5,141379.11206269657,1,6,0,1,1,1,1,4,281.79495369426076,100437.55392740527
49,40,M,840,6,123134.24539895485,1,4,0,1,0,1,0,4,195.01964716814476,146850.4121048582
380,54,F,849,5,118704.04705949251,1,6,1,1,1,1,1,4,139.91591998254148,101838.4448577873
638,22,M,342,1,7920.032784047337,1,1,0,1,1,1,0,1,29.627991540917556,20419.7458430292
14,60,M,831,9,199943.64300194857,6,6,0,1,1,0,0,4,487.7079756208366,146455.05380766143
692,63,M,837,9,192591.28725559858,5,6,1,1,1,0,0,4,463.01133574358147,143757.96332068695
19,66,F,774,9,193301.44788876103,6,6,1,0,1,1,1,4,434.9797501881899,143298.93158713388
826,43,M,848,6,110594.01397422787,1,6,0,1,0,1,1,4,271.3602454558173,116588.10320783171
939,20,F,328,0,9228.462851225155,1,2,0,1,1,1,0,1,29.41993056704003,36036.63869036172
77,23,F,380,1,5127.628396929388,1,2,0,1,1,1,0,1,37.1789260828652,32675.662799535057
547,18,F,373,1,984.3022167591398,1,2,1,1,1,0,0,1,29.035189070324833,49048.197302597866
256,64,F,814,9,194972.74402360132,6,6,1,1,0,0,1,4,441.1293335771615,147897.29653166028
38,22,M,309,1,4535.121765475244,1,2,0,1,0,1,1,1,26.80475970279618,23818.632874423693
722,21,F,383,1,6147.2361087360005,1,1,1,1,1,1,1,1,49.90563825876237,25290.79334291496
780,63,M,827,9,190758.52705391412,5,6,1,1,1,1,0,4,406.9436469033186,147290.55218885574
27,45,F,822,5,139622.04810454117,1,5,0,1,1,1,0,4,152.66972315315883,137525.19168756885
72,24,M,366,1,2256.009295027621,1,2,0,1,0,0,0,1,49.018428733054456,33498.56963486422
239,53,M,837,5,126852.72622069255,1,4,1,0,0,1,0,4,169.77990154654435,105613.95622678814
440,68,F,761,9,199758.24535984735,5,6,1,1,1,1,0,4,457.64451883107756,149839.4554699339
420,54,F,840,5,145342.7376335167,1,6,1,0,0,1,0,4,244.42715483574875,110170.0427013656
876,63,F,770,9,196007.3416238933,6,6,0,1,1,1,1,4,481.4358518529987,146270.63543333233
128,50,M,826,5,101177.88910799977,1,5,0,0,0,1,1,4,229.96745757795676,104077.35229492493
234,63,M,827,9,199885.5831792166,6,6,1,1,1,0,1,4,406.5315507998232,143032.31045326244
930,24,M,358,0,7909.69198407114,1,1,1,1,1,1,1,1,22.283877606695647,48830.83898331485
727,18,M,309,1,5688.442598638272,1,1,0,1,1,0,1,1,20.96969591316423,41126.78241480207
773,52,F,804,5,143711.10223969133,1,4,0,0,0,1,1,4,143.82825072937914,126033.09926541011
27,23,F,320,0,3021.9405941515065,1,1,1,1,0,0,1,1,23.91346498445143,21634.55205507403
113,64,F,751,9,195543.280257458,6,6,1,0,1,0,1,4,460.48681408814707,144781.61764711162
814,43,M,819,5,147527.2807388681,1,4,0,0,1,1,0,4,196.74113792071643,128593.73775989712
575,45,M,845,5,107647.92650880202,1,6,1,0,0,1,0,4,245.69981173114533,142363.13112581638
94,60,M,789,9,194154.13327280842,6,6,0,0,1,0,1,4,429.1298622223437,146796.16456596923
647,41,F,801,5,106871.300492592,1,6,1,0,0,1,0,4,267.6649632682747,124948.76485138825
814,20,F,304,0,7095.303761644004,1,1,0,1,0,0,0,1,38.137468132372035,47725.0887132826
607,22,F,368,1,7678.370082588743,1,2,0,1,0,1,0,1,24.553161132665572,39604.816004033215
26,22,M,324,1,2393.8028256186026,1,2,1,1,1,0,1,1,20.72966431259004,41106.00359355496
682,60,M,783,9,190247.43456010128,6,6,1,1,0,1,0,4,414.44566059991894,142356.4634455085
823,47,M,823,5,140793.26002741128,1,5,0,1,1,1,0,4,292.9368852142769,122588.90246880407
195,60,M,781,9,195991.0500160065,5,6,1,1,1,1,1,4,432.3360286488576,142704.81187424972
697,21,M,381,0,1778.3746047766247,1,2,1,1,1,1,0,1,29.122040105353022,34627.9157430706
782,67,M,783,9,196933.06553645455,5,6,1,0,1,0,0,4,402.97354821628824,149600.24136605512
759,62,F,781,9,196072.1506957281,6,6,1,1,1,1,0,4,411.51802435112216,144218.03879986942
887,69,M,823,9,190036.3305092898,5,6,1,1,1,0,0,4,473.9235977836021,142885.7801242006
527,22,F,379,1,8706.282920482776,1,1,0,1,0,0,1,1,27.81702223312914,41325.647756545965
365,24,M,391,1,1961.467811996266,1,1,0,1,1,1,1,1,44.500276203203875,28543.11641980845
620,64,F,827,9,192108.16566468074,5,6,1,0,1,1,1,4,465.36321203946534,146717.09383850294
904,46,M,806,5,142345.26565675827,1,4,0,0,0,1,1,4,260.90039162035794,145336.95099609025
580,20,F,365,0,4797.14566309391,1,2,1,1,0,0,1,1,45.86429648475009,43772.630051402026
177,53,M,832,6,125174.04863509476,1,4,1,1,1,1,1,4,122.55079780914011,119096.73920467605
478,18,F,374,0,7497.224236038771,1,2,0,1,0,1,1,1,28.079211062195245,27273.78700750338
445,23,M,314,1,7624.8037754350935,1,2,1,1,1,0,0,1,24.887482489540876,49628.38787950039
390,21,F,395,1,4108.673735570232,1,1,0,1,1,0,0,1,47.25164732629961,36018.9036668996
474,24,M,394,0,8198.112291097003,1,2,0,1,0,0,0,1,29.776355854734433,39451.410409627824
544,60,F,844,9,193720.81666635713,5,6,1,1,1,1,1,4,411.40981672567636,141701.74267925022
31,19,F,313,0,7755.221725654817,1,1,1,1,0,0,1,1,20.24211331974174,41156.625828632576
549,50,F,814,6,147494.73187318625,1,5,0,1,0,1,1,4,230.42966958911444,101743.59460619443
899,67,M,828,9,196895.17344371777,5,6,1,0,1,1,0,4,468.012201211227,143095.65993044528
300,20,F,317,0,1678.2521592169064,1,1,0,1,0,1,0,1,39.91518242701818,38603.566948220294
468,45,F,831,5,108445.10752837434,1,4,0,0,0,1,1,4,203.9227180840355,118289.10591573703
971,23,M,344,1,2065.062095226594,1,2,0,1,0,1,0,1,35.75904418158787,37587.876572318266
342,48,M,829,6,112946.57896017122,1,4,1,1,0,1,1,4,259.75586810571167,149657.93344371836
471,65,M,821,9,197163.63336721278,5,6,1,1,1,1,0,4,429.7302950922198,143267.86167358982
254,18,M,344,0,5053.734836661599,1,2,1,1,1,0,1,1,45.23405183655368,44285.224135275836
743,60,M,815,9,195304.54414828526,5,6,1,0,1,1,0,4,463.4155253361894,148960.9165810866
44,45,M,849,5,127100.57196940888,1,4,0,0,0,1,0,4,115.69029672251747,110180.180190325
355,22,M,373,0,6168.365555012469,1,1,0,1,0,1,1,1,48.01888301733008,24773.96908355279
720,62,M,761,9,192529.9165640324,6,6,1,1,1,1,0,4,421.66943881667885,143432.8916121545
661,44,F,845,6,125279.46740602369,1,4,0,0,1,1,0,4,182.24026429016365,148906.01337574396
759,24,M,395,0,530.321502542479,1,2,1,1,1,1,1,1,44.984573160674444,46321.288686101834
892,18,M,312,1,4226.427738345979,1,2,0,1,1,1,0,1,39.09602416060135,43881.42176729544
629,21,M,341,1,5474.968006973584,1,1,0,1,1,0,1,1,23.034465799301334,32255.21503790118
655,53,M,810,5,106705.78553754829,1,6,0,0,0,1,1,4,247.61491758351508,149328.5119522469
645,65,F,841,9,199663.75521623954,6,6,1,1,1,1,1,4,429.0731013174951,143567.10998164088
194,42,F,810,6,135803.90593531408,1,5,0,1,1,1,0,4,197.60691079706848,135991.82878816267
470,20,M,331,0,7091.474372448294,1,2,0,1,1,0,0,1,22.28490758262992,24199.723064869537
185,46,F,849,6,116350.27418499957,1,6,0,1,0,1,0,4,176.54059158522637,147627.6849737808
554,61,M,773,9,198280.93495531066,6,6,1,0,0,1,0,4,488.28376020500326,141138.0547248267
557,66,M,766,9,195080.27517279473,5,6,1,1,1,0,1,4,442.233365070297,148579.1178548125
259,50,M,847,5,117278.55421417845,1,6,0,0,1,1,1,4,261.9079708532791,149447.22576776653
508,23,F,321,1,7572.981368799487,1,2,0,1,0,0,1,1,33.456639101300205,44122.24255207595
756,65,F,768,9,192300.36286708704,6,6,1,1,1,1,1,4,488.0187067898253,140414.6198666966
955,20,M,360,1,5325.1447832119065,1,1,1,1,1,1,0,1,32.51827840993493,39381.4088721697
880,24,F,387,1,7865.356957130416,1,2,0,1,0,1,1,1,30.07366914383962,39184.96071543101
67,40,M,848,5,134936.76994962842,1,5,1,0,1,1,1,4,266.6156944794689,131922.29634864558
199,47,F,843,5,121267.32769218192,1,4,1,0,0,1,1,4,264.6282228814702,133421.74326892607
365,54,M,816,5,149046.01190721057,1,6,0,0,0,1,1,4,295.3142899457646,101214.85926731369
496,41,M,815,5,112843.94359591727,1,6,0,1,0,1,1,4,249.4355296742638,105152.84915386108
952,45,F,822,6,126478.00203202525,1,5,1,1,1,0,1,4,293.4594247287634,134632.58082713556
462,67,M,786,9,196859.36922984925,6,6,1,1,1,0,0,4,427.890683969213,145239.714276605
741,47,F,813,6,117930.59378463002,1,6,0,1,0,1,1,4,252.5143094167157,114574.60198708429
813,42,M,820,5,142490.49861297314,1,5,0,0,1,0,0,4,106.79042722171543,140727.10194416196
763,66,F,788,9,190811.81983347872,5,6,1,1,1,0,1,4,482.7301806669409,142687.8222977487
954,20,M,380,0,6195.844652270815,1,2,0,0,0,1,0,1,32.35958823957275,44557.92849893991
297,18,F,328,0,3949.026907883535,1,2,1,1,1,1,1,1,47.14447505114437,30656.89446574612
207,49,M,801,5,149313.51516573306,1,6,1,0,1,1,0,4,245.33648379078502,111355.87229154566
993,44,F,809,6,119418.92314503819,1,6,1,1,0,1,0,4,280.6659665003693,148457.8559273407
264,67,M,767,9,196711.49846347925,5,6,1,0,1,0,1,4,402.94108060783907,149116.29892219522
17,50,F,835,5,135524.44884819232,1,4,0,1,1,1,1,4,275.3700866925341,105058.7991094043
609,50,M,831,6,126426.51279554596,1,6,0,1,1,1,0,4,189.58576190056522,124758.80409804368
301,23,F,324,0,7822.295858039837,1,2,1,1,0,0,1,1,48.22497133679833,25601.142975053284
801,60,M,755,9,193162.67598830542,5,6,1,0,0,1,1,4,425.521788780723,140034.27464718552
75,41,M,825,5,100478.345607994,1,4,1,0,1,1,1,4,181.78682590984147,133206.9932015654
10,20,F,332,1,5540.816089174642,1,1,0,0,0,0,1,1,42.19761865989525,20578.51037191677
439,62,F,776,9,193324.59301707288,5,6,1,1,1,0,0,4,459.1323451284711,146050.9040863202
352,65,M,792,9,190780.73400119905,5,6,1,1,1,1,1,4,439.11582131132275,140474.85947092087
320,60,F,801,9,195580.01075503693,5,6,1,0,1,1,1,4,474.4104145740557,148890.26077480326
745,22,M,329,1,6381.243869203533,1,2,1,1,0,1,0,1,35.28339109932799,21426.687971388936
632,18,M,350,1,1999.2273694514006,1,2,0,1,1,0,0,1,20.85871444758557,20220.61890180084
133,43,F,814,5,110234.7096754326,1,6,0,0,1,1,0,4,195.8324438609478,102791.8258753981
894,62,F,847,9,198302.05887141556,6,6,1,0,1,0,0,4,428.15236124908915,142399.74695954428
789,21,M,394,0,6885.471813980487,1,1,1,1,0,0,0,1,33.92369920596147,33814.22843434225
586,65,M,804,9,198046.14601809092,5,6,1,1,1,1,1,4,491.00712897744296,149421.16802420642
656,20,F,358,1,9994.074775351331,1,2,1,1,1,1,1,1,45.36391847901854,39889.51909172915
281,22,F,331,1,892.4292935175804,1,2,0,1,1,0,1,1,38.95753659301788,20582.369572012944
272,52,M,825,6,137549.08084207535,1,6,0,0,1,1,0,4,217.52641642911442,145146.81364674738
573,68,M,796,9,199863.60684640976,6,6,1,0,1,0,0,4,416.5683018694202,142936.49123304032
327,18,M,363,1,8962.018421279347,1,2,1,1,0,0,1,1,47.9090768857495,28209.115402537118
285,49,M,847,6,149988.81588800397,1,6,1,0,0,1,1,4,252.04392440225817,106557.65957517376
860,48,M,845,5,105298.50954667141,1,6,1,0,1,1,0,4,220.97698423531386,114334.64879472324
555,22,M,325,1,4343.26339852466,1,1,1,1,1,0,1,1,26.20567369126334,41992.28288902912
37,52,F,825,5,133752.90649415643,1,5,0,1,0,1,1,4,279.93989644523714,141884.46818407587
482,48,M,822,5,124341.84196049473,1,5,0,0,0,1,1,4,265.2879879571044,110137.33153749748
244,41,M,826,5,108439.70980465,1,4,0,1,1,1,0,4,191.4453082150227,144004.7868660249
307,45,F,811,6,119802.29509448315,1,6,0,0,0,1,0,4,164.98775016276846,128098.03154381624
50,69,M,807,9,190221.39554012322,5,6,1,1,1,1,1,4,459.6628106439644,148397.82537085612
450,48,F,814,5,129786.5828003846,1,4,1,1,1,0,0,4,208.25871215873696,115068.56724122154
506,19,F,352,1,5763.9426313290305,1,2,1,1,1,0,1,1,40.508153172043436,44232.40850338801
601,51,M,804,5,105604.00552021975,1,5,1,1,0,1,1,4,232.53514742450588,110019.27622235307
59,46,M,804,5,112892.63244279983,1,5,1,1,0,1,0,4,202.64324727950557,133085.01402843313
760,21,F,308,1,1772.5442764165057,1,2,1,0,1,1,0,1,45.565532256904,33944.31767900007
419,50,F,804,5,119138.49883684513,1,6,1,0,1,1,0,4,200.40626047256796,147518.6303508255
665,53,F,819,5,122609.98410236856,1,6,1,0,0,1,1,4,146.96733589162054,132240.3284435545
337,21,F,348,0,8379.489868821665,1,2,0,1,1,0,1,1,35.61235981245379,31801.45440917243
13,24,M,321,1,7693.38828925834,1,2,1,1,0,1,0,1,47.69693016207373,33604.76182155981
860,63,F,807,9,197137.31689862054,5,6,1,1,1,0,1,4,426.61898255896375,147080.01220797285
852,45,F,813,6,139618.32373756406,1,5,1,0,0,1,1,4,242.9340995381704,130067.55695788148
308,19,M,309,0,9556.000553651249,1,2,1,1,1,0,1,1,23.427680938185173,25008.452770856682
763,24,F,320,0,5776.389506566455,1,1,1,0,0,0,1,1,33.55579340982992,27109.12167031977
294,66,F,789,9,193739.99332876524,6,6,1,0,1,1,0,4,462.32978061665096,140302.65681000805
543,23,F,363,0,5977.713364592584,1,1,0,1,1,0,0,1,21.003819877374553,37828.06325806116
620,51,F,811,5,120431.26428142497,1,5,0,0,1,1,0,4,225.837417840441,118121.91869264367
496,66,M,811,9,197694.34456293087,6,6,1,1,1,1,1,4,472.0616426672368,141098.69571230843
803,65,M,823,9,197168.00738039095,6,6,1,1,1,1,1,4,493.82538241640253,140468.75231284657
137,21,M,392,0,9129.3145736856,1,2,0,1,0,0,0,1,46.96090732012892,32828.74526278032
885,63,F,751,9,192812.91931052387,5,6,1,0,1,1,1,4,406.42662888821735,143477.64911099707
742,18,F,375,1,5889.663973095903,1,2,0,1,1,1,0,1,35.888818108070325,37751.85764891248
414,40,M,817,6,121351.85867382566,1,5,0,0,0,1,0,4,125.50652007356882,124912.69637307471
808,68,M,830,9,192034.57479237457,5,6,1,1,1,1,1,4,434.0105362175349,142538.6067398193
644,52,M,848,5,110090.32082266516,1,4,1,1,0,1,0,4,206.6492021113675,135102.58131727806
852,66,M,771,9,195548.4654786507,5,6,1,1,1,0,1,4,420.6852915922418,140490.70639470764
774,60,M,806,9,190415.6558274006,6,6,1,0,1,0,1,4,476.71373061489606,141931.33957504475
162,69,M,822,9,196515.71885853793,5,6,1,0,0,0,1,4,440.12497596311476,143686.75404782075
284,19,M,355,0,8627.08115471757,1,2,0,1,0,1,1,1,40.40403525666645,23925.89383201973
6,22,F,348,1,4888.181990116956,1,2,1,1,1,0,1,1,27.988333238987767,27373.568523255683
393,54,M,846,6,104982.53028594203,1,5,0,1,0,1,0,4,265.5144660712634,104706.20431959958
231,19,M,359,1,9835.270013065194,1,2,0,1,1,0,0,1,44.955264059418276,23110.511778080625
418,68,F,754,9,194580.949026359,5,6,1,0,0,1,1,4,472.1064026045202,142285.6339707678
