,user,item,rating
89487,722,VIGI01,1
89488,722,VSPP14,1
89489,722,MRLP02,1
89490,722,MRLP07,2
89491,722,MSGT46,1
89492,722,MSGT03,1
89494,722,MSGT54,1
89495,722,VRLP01,2
89496,722,VCBA65,1
89497,722,VSSS06,2
89498,722,MSGT43,1
89499,722,VSPP15,2
89500,722,MSGT04,1
89501,722,MSPP10,1
89503,722,MSGT44,2
89504,722,VSPP23,1
89505,722,VSPP09,2
89506,722,MSGT35,1
89507,722,MSCA47,2
89508,722,MSGT90,1
89509,722,VCGA67,1
89510,722,MSWW04,1
89511,722,MSWR05,1
89513,722,VSPP07,2
89514,722,MSGT34,1
89515,722,MSGT15,2
89516,722,MSGT52,2
89517,722,MSGT31,1
89518,722,URLP07,1
89519,722,MSGT32,2
89520,722,MSGT51,1
89521,722,MSGA43,1
89522,722,MSGT47,1
89523,722,JCGA75,2
89524,722,MSGT17,1
89525,722,MSGT19,2
89526,722,VACM13,1
89527,722,VSPP18,2
89528,723,MSPP02,2
89529,723,MSGT01,2
89531,723,MRLP01,2
89532,723,UPPP01,1
89533,723,VSPP25,2
89534,723,MSGT91,2
89539,723,VSSS09,1
89540,723,VSPP02,1
89542,723,VSCA76,1
89543,723,JCUM01,2
89544,723,MSGT66,2
89545,723,VSSS03,2
89546,723,UPDD01,1
89547,723,MSGT26,1
89548,723,VSPP29,1
89549,723,MSPP03,1
89550,723,VSPP30,1
89551,723,URLP01,2
89552,723,MSGT25,2
89554,723,VSGA17,1
89555,723,MSGT68,1
89557,723,MSGT30,1
89558,723,VSPP03,2
89559,723,VSPP36,1
89560,723,VSPP20,2
89563,723,MSGT16,2
89564,723,VSPP34,1
89565,723,VSSS07,2
89566,723,JCGA73,1
89568,723,MSPP15,2
89569,723,VSPP37,2
89570,723,MSGT40,2
89571,723,VSPP60,1
89573,723,MSGT02,1
89574,723,VSSS02,1
89575,723,MSGT10,1
89576,723,JCGA70,1
89579,723,VSPP04,1
89580,723,MSGT28,2
89581,723,CIS04,2
89582,723,CIS02,2
89583,723,AIS04,2
89584,723,AIS02,1
89585,723,VSSS08,2
89586,723,VSPP32,1
89588,723,VSPP11,1
89590,723,VSPP06,2
89591,723,MSGT12,2
89592,723,VCGA63,2
89595,723,MSGT21,2
89596,723,MSGT64,2
89597,723,MSGT05,1
89598,723,VSPP05,2
89599,723,MSWR03,1
89600,723,VCBA56,1
89601,723,MSGT08,2
89602,723,JCGA74,1
89603,723,VSPP24,1
89604,723,MSGT33,2
89605,723,MSGT65,1
89606,723,MSWR06,1
89608,723,MSGT49,1
89609,723,VSSS10,2
89611,723,VIGI01,1
89613,723,MRLP02,1
89614,723,MRLP07,2
89615,723,MSGT46,2
89616,723,MSGT03,2
89617,723,VCBGSC,2
89618,723,MSGT54,1
89619,723,VRLP01,2
89621,723,VSSS06,1
89624,723,MSGT04,1
89625,723,MSPP10,2
89629,723,VSPP09,2
89630,723,MSGT35,1
89631,723,MSCA47,2
89632,723,MSGT90,1
89633,723,VCGA67,2
89634,723,MSWW04,1
89635,723,MSWR05,1
89636,723,MSGT37,2
89637,723,VSPP07,2
89638,723,MSGT34,2
89639,723,MSGT15,1
89640,723,MSGT52,2
89641,723,MSGT31,1
89642,723,URLP07,1
89643,723,MSGT32,2
89644,723,MSGT51,1
89646,723,MSGT47,1
89647,723,JCGA75,2
89648,723,MSGT17,1
89649,723,MSGT19,1
89650,723,VACM13,2
89651,723,VSPP18,1
89652,724,MSPP02,3
89653,724,MSGT01,3
89654,724,VSPP01,2
89655,724,MRLP01,3
89656,724,UPPP01,2
89657,724,VSPP25,2
89658,724,MSGT91,2
89659,724,VSPP33,3
89661,724,MSGT18,2
89662,724,MSWR01,2
89663,724,VSSS09,2
89665,724,VSSS01,2
89666,724,VSCA76,1
89667,724,JCUM01,2
89668,724,MSGT66,2
89670,724,UPDD01,1
89673,724,MSPP03,2
89675,724,URLP01,3
89676,724,MSGT25,2
89678,724,VSGA17,2
89679,724,MSGT68,2
89682,724,VSPP03,2
89683,724,VSPP36,2
89684,724,VSPP20,3
89685,724,MSGT55,2
89686,724,VSSS04,2
89687,724,MSGT16,2
89688,724,VSPP34,1
89690,724,JCGA73,2
89691,724,MSGT62,2
89693,724,VSPP37,2
89694,724,MSGT40,3
89696,724,VIGI06,1
89697,724,MSGT02,2
89700,724,JCGA70,2
89701,724,MSGT07,2
89704,724,MSGT28,2
89705,724,CIS04,3
89706,724,CIS02,3
89709,724,VSSS08,3
89710,724,VSPP32,2
89711,724,MSGT14,2
89712,724,VSPP11,1
89713,724,MSGT67,2
89714,724,VSPP06,2
89715,724,MSGT12,3
89716,724,VCGA63,2
89719,724,MSGT21,2
89720,724,MSGT64,2
89721,724,MSGT05,1
89722,724,VSPP05,3
89723,724,MSWR03,2
89724,724,VCBA56,2
89725,724,MSGT08,2
89726,724,JCGA74,2
89727,724,VSPP24,2
89728,724,MSGT33,2
89729,724,MSGT65,2
89730,724,MSWR06,2
89732,724,MSGT49,2
89734,724,MSGT24,2
89735,724,VIGI01,2
89736,724,VSPP14,2
89737,724,MRLP02,2
89738,724,MRLP07,2
89740,724,MSGT03,2
89741,724,VCBGSC,3
89744,724,VCBA65,2
89746,724,MSGT43,1
89747,724,VSPP15,2
89748,724,MSGT04,1
89749,724,MSPP10,2
89753,724,VSPP09,3
89754,724,MSGT35,1
89755,724,MSCA47,2
89756,724,MSGT90,2
89759,724,MSWR05,2
89760,724,MSGT37,2
89761,724,VSPP07,2
89764,724,MSGT52,2
89765,724,MSGT31,1
89766,724,URLP07,2
89767,724,MSGT32,3
89768,724,MSGT51,1
89769,724,MSGA43,1
89771,724,JCGA75,3
89772,724,MSGT17,2
89773,724,MSGT19,2
89774,724,VACM13,2
89775,724,VSPP18,2
89776,725,MSPP02,2
89779,725,MRLP01,3
89780,725,UPPP01,2
89782,725,MSGT91,2
89784,725,JCGA69,2
89786,725,MSWR01,2
89787,725,VSSS09,2
89788,725,VSPP02,2
89791,725,JCUM01,2
89792,725,MSGT66,2
89793,725,VSSS03,2
89795,725,MSGT26,2
89796,725,VSPP29,2
89797,725,MSPP03,2
89798,725,VSPP30,2
89800,725,MSGT25,2
89801,725,MSWR07,2
89803,725,MSGT68,2
89804,725,MSGT20,2
89806,725,VSPP03,2
89807,725,VSPP36,1
89808,725,VSPP20,2
89809,725,MSGT55,2
89810,725,VSSS04,1
89812,725,VSPP34,2
89813,725,VSSS07,3
89814,725,JCGA73,2
89815,725,MSGT62,2
89816,725,MSPP15,2
89818,725,MSGT40,2
89819,725,VSPP60,2
89820,725,VIGI06,1
89822,725,VSSS02,1
89823,725,MSGT10,1
89825,725,MSGT07,2
89827,725,VSPP04,2
89828,725,MSGT28,2
89829,725,CIS04,3
89830,725,CIS02,2
89832,725,AIS02,2
89834,725,VSPP32,2
89835,725,MSGT14,2
89836,725,VSPP11,1
89837,725,MSGT67,2
89839,725,MSGT12,3
89840,725,VCGA63,2
89842,725,MSGT11,2
89845,725,MSGT05,1
89846,725,VSPP05,2
89847,725,MSWR03,1
89848,725,VCBA56,2
89849,725,MSGT08,2
89850,725,JCGA74,2
89851,725,VSPP24,2
89852,725,MSGT33,2
89853,725,MSGT65,2
89854,725,MSWR06,2
89856,725,MSGT49,2
89858,725,MSGT24,2
89860,725,VSPP14,2
89861,725,MRLP02,2
89862,725,MRLP07,2
89863,725,MSGT46,2
89865,725,VCBGSC,2
89867,725,VRLP01,2
89868,725,VCBA65,2
89869,725,VSSS06,2
89870,725,MSGT43,1
89873,725,MSPP10,2
89875,725,MSGT44,2
89876,725,VSPP23,1
89877,725,VSPP09,2
89878,725,MSGT35,1
89879,725,MSCA47,3
89880,725,MSGT90,2
89881,725,VCGA67,2
89882,725,MSWW04,1
89884,725,MSGT37,2
89886,725,MSGT34,2
89887,725,MSGT15,2
89888,725,MSGT52,2
89890,725,URLP07,1
89892,725,MSGT51,2
89893,725,MSGA43,1
89894,725,MSGT47,1
89895,725,JCGA75,2
89897,725,MSGT19,2
89898,725,VACM13,2
89899,725,VSPP18,2
89901,726,MSGT01,2
89902,726,VSPP01,2
89903,726,MRLP01,3
89904,726,UPPP01,1
89905,726,VSPP25,1
89906,726,MSGT91,2
89907,726,VSPP33,3
89908,726,JCGA69,2
89909,726,MSGT18,2
89911,726,VSSS09,2
89912,726,VSPP02,1
89914,726,VSCA76,1
89915,726,JCUM01,1
89916,726,MSGT66,2
89919,726,MSGT26,2
89922,726,VSPP30,3
89923,726,URLP01,2
89924,726,MSGT25,2
89925,726,MSWR07,2
89926,726,VSGA17,2
89927,726,MSGT68,2
89928,726,MSGT20,2
89929,726,MSGT30,1
89931,726,VSPP36,2
89933,726,MSGT55,2
89934,726,VSSS04,1
89935,726,MSGT16,2
89936,726,VSPP34,2
89937,726,VSSS07,2
89938,726,JCGA73,2
89941,726,VSPP37,2
89942,726,MSGT40,2
89943,726,VSPP60,2
89944,726,VIGI06,1
89945,726,MSGT02,2
89946,726,VSSS02,1
89951,726,VSPP04,2
89953,726,CIS04,2
89956,726,AIS02,2
89959,726,MSGT14,2
89960,726,VSPP11,1
89961,726,MSGT67,2
89962,726,VSPP06,2
89963,726,MSGT12,3
89964,726,VCGA63,2
89965,726,JCGA72,2
89967,726,MSGT21,2
89968,726,MSGT64,2
89970,726,VSPP05,2
89971,726,MSWR03,1
89973,726,MSGT08,2
89974,726,JCGA74,2
89975,726,VSPP24,2
89976,726,MSGT33,2
89977,726,MSGT65,1
89979,726,VSPP31,2
89980,726,MSGT49,2
89981,726,VSSS10,2
89982,726,MSGT24,1
89983,726,VIGI01,2
89984,726,VSPP14,2
89985,726,MRLP02,2
89986,726,MRLP07,2
89987,726,MSGT46,2
89988,726,MSGT03,2
89991,726,VRLP01,2
89992,726,VCBA65,2
89994,726,MSGT43,1
89995,726,VSPP15,2
89996,726,MSGT04,1
89997,726,MSPP10,2
89998,726,VSPP17,1
89999,726,MSGT44,2
90000,726,VSPP23,1
90001,726,VSPP09,2
90002,726,MSGT35,2
90003,726,MSCA47,2
90004,726,MSGT90,1
90005,726,VCGA67,2
90006,726,MSWW04,1
90007,726,MSWR05,2
90008,726,MSGT37,2
90012,726,MSGT52,2
90014,726,URLP07,1
90015,726,MSGT32,3
90017,726,MSGA43,1
90018,726,MSGT47,2
90020,726,MSGT17,2
90021,726,MSGT19,2
90022,726,VACM13,2
90023,726,VSPP18,2
90025,727,MSGT01,2
90028,727,UPPP01,2
90029,727,VSPP25,2
90031,727,VSPP33,3
90032,727,JCGA69,2
90034,727,MSWR01,3
90035,727,VSSS09,3
90036,727,VSPP02,1
90037,727,VSSS01,2
90041,727,VSSS03,1
90042,727,UPDD01,2
90043,727,MSGT26,2
90045,727,MSPP03,2
90046,727,VSPP30,3
90047,727,URLP01,2
90048,727,MSGT25,2
90050,727,VSGA17,2
90051,727,MSGT68,2
90052,727,MSGT20,2
90053,727,MSGT30,1
90054,727,VSPP03,2
90055,727,VSPP36,1
90056,727,VSPP20,2
90057,727,MSGT55,2
90058,727,VSSS04,1
90059,727,MSGT16,2
90060,727,VSPP34,2
90061,727,VSSS07,3
90063,727,MSGT62,2
90064,727,MSPP15,2
90065,727,VSPP37,3
90066,727,MSGT40,2
90067,727,VSPP60,2
90068,727,VIGI06,1
90069,727,MSGT02,2
90070,727,VSSS02,2
90071,727,MSGT10,1
90072,727,JCGA70,1
90075,727,VSPP04,2
90076,727,MSGT28,3
90078,727,CIS02,2
90080,727,AIS02,2
90081,727,VSSS08,2
90083,727,MSGT14,2
90084,727,VSPP11,1
90085,727,MSGT67,2
90086,727,VSPP06,2
90087,727,MSGT12,3
90088,727,VCGA63,2
90089,727,JCGA72,2
90091,727,MSGT21,2
90092,727,MSGT64,2
90093,727,MSGT05,1
90094,727,VSPP05,3
90096,727,VCBA56,3
90098,727,JCGA74,2
90100,727,MSGT33,2
90102,727,MSWR06,2
90103,727,VSPP31,2
90105,727,VSSS10,2
90106,727,MSGT24,1
90107,727,VIGI01,2
90109,727,MRLP02,2
90110,727,MRLP07,2
90111,727,MSGT46,2
90112,727,MSGT03,2
90113,727,VCBGSC,2
90114,727,MSGT54,1
90115,727,VRLP01,2
90116,727,VCBA65,2
90120,727,MSGT04,2
90122,727,VSPP17,2
90123,727,MSGT44,2
90124,727,VSPP23,1
90125,727,VSPP09,2
90126,727,MSGT35,1
90127,727,MSCA47,2
90128,727,MSGT90,2
90129,727,VCGA67,2
90130,727,MSWW04,2
90131,727,MSWR05,2
90132,727,MSGT37,2
90133,727,VSPP07,3
90134,727,MSGT34,2
90135,727,MSGT15,2
90136,727,MSGT52,2
90137,727,MSGT31,1
90138,727,URLP07,1
90142,727,MSGT47,1
90143,727,JCGA75,2
90144,727,MSGT17,2
90145,727,MSGT19,2
90147,727,VSPP18,2
90148,728,MSPP02,2
90149,728,MSGT01,2
90150,728,VSPP01,2
90151,728,MRLP01,2
90152,728,UPPP01,1
90153,728,VSPP25,1
90154,728,MSGT91,2
90155,728,VSPP33,2
90157,728,MSGT18,2
90158,728,MSWR01,2
90160,728,VSPP02,1
90161,728,VSSS01,1
90162,728,VSCA76,1
90165,728,VSSS03,1
90166,728,UPDD01,1
90167,728,MSGT26,1
90170,728,VSPP30,2
90171,728,URLP01,2
90173,728,MSWR07,2
90174,728,VSGA17,2
90175,728,MSGT68,2
90176,728,MSGT20,2
90177,728,MSGT30,1
90178,728,VSPP03,1
90179,728,VSPP36,1
90180,728,VSPP20,2
90181,728,MSGT55,2
90182,728,VSSS04,1
90183,728,MSGT16,2
90184,728,VSPP34,1
90186,728,JCGA73,1
90187,728,MSGT62,2
90188,728,MSPP15,2
90189,728,VSPP37,2
90190,728,MSGT40,2
90191,728,VSPP60,2
90193,728,MSGT02,1
90194,728,VSSS02,1
90195,728,MSGT10,1
90196,728,JCGA70,1
90198,728,VSCA25,1
90199,728,VSPP04,2
90200,728,MSGT28,2
90201,728,CIS04,2
90203,728,AIS04,2
90204,728,AIS02,1
90205,728,VSSS08,2
90206,728,VSPP32,2
90207,728,MSGT14,1
90210,728,VSPP06,2
90211,728,MSGT12,2
90212,728,VCGA63,2
90213,728,JCGA72,2
90214,728,MSGT11,2
90215,728,MSGT21,2
90216,728,MSGT64,1
90217,728,MSGT05,1
90218,728,VSPP05,2
90219,728,MSWR03,1
90220,728,VCBA56,2
90221,728,MSGT08,2
90222,728,JCGA74,2
90223,728,VSPP24,1
90225,728,MSGT65,1
90226,728,MSWR06,1
90227,728,VSPP31,1
90228,728,MSGT49,2
90232,728,VSPP14,2
90233,728,MRLP02,1
90234,728,MRLP07,2
90236,728,MSGT03,2
90237,728,VCBGSC,2
90238,728,MSGT54,1
90240,728,VCBA65,2
90241,728,VSSS06,2
90242,728,MSGT43,1
90243,728,VSPP15,2
90245,728,MSPP10,2
90246,728,VSPP17,1
90247,728,MSGT44,2
90248,728,VSPP23,1
90249,728,VSPP09,2
90250,728,MSGT35,1
90252,728,MSGT90,1
90253,728,VCGA67,2
90254,728,MSWW04,1
90256,728,MSGT37,2
90257,728,VSPP07,2
90260,728,MSGT52,2
90261,728,MSGT31,1
90262,728,URLP07,1
90263,728,MSGT32,2
90264,728,MSGT51,1
90266,728,MSGT47,1
90268,728,MSGT17,1
90269,728,MSGT19,2
90270,728,VACM13,1
90273,729,MSGT01,2
90274,729,VSPP01,1
90275,729,MRLP01,2
90276,729,UPPP01,1
90277,729,VSPP25,1
90278,729,MSGT91,2
90279,729,VSPP33,3
90280,729,JCGA69,2
90281,729,MSGT18,2
90282,729,MSWR01,2
90284,729,VSPP02,1
90285,729,VSSS01,2
90286,729,VSCA76,1
90287,729,JCUM01,1
90288,729,MSGT66,2
90293,729,MSPP03,2
90294,729,VSPP30,2
90295,729,URLP01,2
90296,729,MSGT25,2
90298,729,VSGA17,2
90299,729,MSGT68,2
90300,729,MSGT20,2
90301,729,MSGT30,1
90302,729,VSPP03,2
90304,729,VSPP20,2
90305,729,MSGT55,2
90306,729,VSSS04,1
90307,729,MSGT16,2
90308,729,VSPP34,2
90309,729,VSSS07,2
90311,729,MSGT62,2
90312,729,MSPP15,2
90313,729,VSPP37,2
90314,729,MSGT40,2
90315,729,VSPP60,1
90316,729,VIGI06,1
90317,729,MSGT02,2
90318,729,VSSS02,1
90319,729,MSGT10,2
90320,729,JCGA70,1
90321,729,MSGT07,2
90322,729,VSCA25,1
90323,729,VSPP04,2
90325,729,CIS04,2
90327,729,AIS04,2
90329,729,VSSS08,2
90330,729,VSPP32,2
90331,729,MSGT14,1
90332,729,VSPP11,1
90335,729,MSGT12,2
90336,729,VCGA63,2
90337,729,JCGA72,2
90339,729,MSGT21,1
90340,729,MSGT64,2
90342,729,VSPP05,2
90344,729,VCBA56,2
90345,729,MSGT08,2
90347,729,VSPP24,2
90348,729,MSGT33,2
90350,729,MSWR06,2
90351,729,VSPP31,2
90352,729,MSGT49,2
90353,729,VSSS10,2
90355,729,VIGI01,1
90356,729,VSPP14,1
90362,729,MSGT54,2
90363,729,VRLP01,2
90364,729,VCBA65,2
90365,729,VSSS06,2
90368,729,MSGT04,1
90370,729,VSPP17,1
90372,729,VSPP23,1
90373,729,VSPP09,2
90374,729,MSGT35,1
90375,729,MSCA47,2
90376,729,MSGT90,1
90377,729,VCGA67,2
90378,729,MSWW04,1
90380,729,MSGT37,2
90382,729,MSGT34,1
90383,729,MSGT15,2
90386,729,URLP07,1
90387,729,MSGT32,3
90390,729,MSGT47,2
90391,729,JCGA75,2
90392,729,MSGT17,1
90393,729,MSGT19,2
90394,729,VACM13,2
90397,730,MSGT01,2
90399,730,MRLP01,3
90400,730,UPPP01,1
90401,730,VSPP25,1
90402,730,MSGT91,2
90403,730,VSPP33,3
90405,730,MSGT18,1
90408,730,VSPP02,1
90410,730,VSCA76,1
90411,730,JCUM01,1
90413,730,VSSS03,1
90416,730,VSPP29,2
90417,730,MSPP03,1
90419,730,URLP01,1
90420,730,MSGT25,1
90421,730,MSWR07,2
90423,730,MSGT68,2
90424,730,MSGT20,2
90425,730,MSGT30,1
90426,730,VSPP03,2
90427,730,VSPP36,1
90428,730,VSPP20,2
90429,730,MSGT55,2
90430,730,VSSS04,1
90431,730,MSGT16,2
90432,730,VSPP34,2
90433,730,VSSS07,2
90434,730,JCGA73,1
90435,730,MSGT62,2
90436,730,MSPP15,2
90437,730,VSPP37,2
90439,730,VSPP60,2
90440,730,VIGI06,1
90442,730,VSSS02,1
90443,730,MSGT10,1
90444,730,JCGA70,1
90445,730,MSGT07,2
90446,730,VSCA25,1
90447,730,VSPP04,2
90448,730,MSGT28,2
90449,730,CIS04,2
90450,730,CIS02,2
90451,730,AIS04,2
90452,730,AIS02,2
90453,730,VSSS08,2
90455,730,MSGT14,1
90458,730,VSPP06,2
90459,730,MSGT12,2
90460,730,VCGA63,1
90462,730,MSGT11,3
90463,730,MSGT21,2
90464,730,MSGT64,2
90465,730,MSGT05,1
90466,730,VSPP05,2
90467,730,MSWR03,1
90468,730,VCBA56,2
90469,730,MSGT08,2
90470,730,JCGA74,2
90473,730,MSGT65,1
90474,730,MSWR06,1
90475,730,VSPP31,1
90476,730,MSGT49,2
90477,730,VSSS10,2
90478,730,MSGT24,1
90479,730,VIGI01,1
90480,730,VSPP14,2
90481,730,MRLP02,1
90482,730,MRLP07,2
90483,730,MSGT46,1
90485,730,VCBGSC,2
90486,730,MSGT54,1
90487,730,VRLP01,2
90488,730,VCBA65,2
90489,730,VSSS06,2
90490,730,MSGT43,1
90491,730,VSPP15,1
90492,730,MSGT04,1
90493,730,MSPP10,2
90495,730,MSGT44,2
90496,730,VSPP23,1
90497,730,VSPP09,2
90498,730,MSGT35,1
90499,730,MSCA47,2
90500,730,MSGT90,1
90501,730,VCGA67,2
90502,730,MSWW04,1
90503,730,MSWR05,2
90504,730,MSGT37,2
90505,730,VSPP07,2
90509,730,MSGT31,1
90510,730,URLP07,1
90511,730,MSGT32,3
90513,730,MSGA43,1
90514,730,MSGT47,1
90515,730,JCGA75,2
90517,730,MSGT19,2
90518,730,VACM13,2
90519,730,VSPP18,2
90520,731,MSPP02,2
90521,731,MSGT01,2
90523,731,MRLP01,2
90524,731,UPPP01,1
90526,731,MSGT91,2
90528,731,JCGA69,1
90529,731,MSGT18,1
90530,731,MSWR01,2
90531,731,VSSS09,1
90533,731,VSSS01,2
90534,731,VSCA76,1
90538,731,UPDD01,1
90539,731,MSGT26,1
90540,731,VSPP29,1
90541,731,MSPP03,2
90542,731,VSPP30,2
90543,731,URLP01,2
90544,731,MSGT25,2
90545,731,MSWR07,2
90546,731,VSGA17,2
90547,731,MSGT68,1
90548,731,MSGT20,2
90552,731,VSPP20,2
90553,731,MSGT55,2
90554,731,VSSS04,1
90555,731,MSGT16,2
90556,731,VSPP34,1
90557,731,VSSS07,2
90559,731,MSGT62,1
90563,731,VSPP60,1
90564,731,VIGI06,1
90565,731,MSGT02,1
90567,731,MSGT10,1
90568,731,JCGA70,1
90569,731,MSGT07,1
90571,731,VSPP04,2
90574,731,CIS02,2
90576,731,AIS02,1
90577,731,VSSS08,2
90578,731,VSPP32,1
90579,731,MSGT14,1
90580,731,VSPP11,1
90581,731,MSGT67,1
90582,731,VSPP06,1
90583,731,MSGT12,2
90584,731,VCGA63,2
90585,731,JCGA72,1
90586,731,MSGT11,2
90587,731,MSGT21,2
90588,731,MSGT64,1
90589,731,MSGT05,1
90590,731,VSPP05,2
90591,731,MSWR03,1
90592,731,VCBA56,2
90593,731,MSGT08,2
90594,731,JCGA74,1
90595,731,VSPP24,1
90596,731,MSGT33,2
90598,731,MSWR06,1
90601,731,VSSS10,2
90603,731,VIGI01,2
90604,731,VSPP14,1
90605,731,MRLP02,1
90606,731,MRLP07,2
90607,731,MSGT46,2
90608,731,MSGT03,2
90609,731,VCBGSC,2
90610,731,MSGT54,1
90611,731,VRLP01,2
90612,731,VCBA65,2
90614,731,MSGT43,1
90617,731,MSPP10,2
90618,731,VSPP17,1
90619,731,MSGT44,2
90620,731,VSPP23,1
90624,731,MSGT90,1
90626,731,MSWW04,1
90628,731,MSGT37,1
90629,731,VSPP07,2
90630,731,MSGT34,1
90632,731,MSGT52,2
90633,731,MSGT31,1
90635,731,MSGT32,2
90636,731,MSGT51,1
90638,731,MSGT47,1
90639,731,JCGA75,2
90641,731,MSGT19,2
90642,731,VACM13,2
90643,731,VSPP18,2
90644,732,MSPP02,3
90646,732,VSPP01,2
90647,732,MRLP01,3
90648,732,UPPP01,2
90649,732,VSPP25,2
90650,732,MSGT91,2
90651,732,VSPP33,3
90652,732,JCGA69,2
90654,732,MSWR01,3
90655,732,VSSS09,2
90656,732,VSPP02,1
90657,732,VSSS01,2
90658,732,VSCA76,1
90659,732,JCUM01,2
90660,732,MSGT66,2
90661,732,VSSS03,2
90663,732,MSGT26,2
90664,732,VSPP29,2
90665,732,MSPP03,2
90667,732,URLP01,2
90668,732,MSGT25,2
90669,732,MSWR07,2
90670,732,VSGA17,2
90672,732,MSGT20,2
90673,732,MSGT30,1
90674,732,VSPP03,2
90677,732,MSGT55,3
90678,732,VSSS04,2
90679,732,MSGT16,2
90681,732,VSSS07,3
90684,732,MSPP15,2
90685,732,VSPP37,3
90686,732,MSGT40,2
90687,732,VSPP60,2
90688,732,VIGI06,1
90692,732,JCGA70,2
90693,732,MSGT07,2
90694,732,VSCA25,2
90695,732,VSPP04,2
90696,732,MSGT28,3
90697,732,CIS04,3
90699,732,AIS04,3
90700,732,AIS02,2
90701,732,VSSS08,3
90703,732,MSGT14,2
90704,732,VSPP11,1
90705,732,MSGT67,2
90707,732,MSGT12,3
90708,732,VCGA63,2
90710,732,MSGT11,3
90711,732,MSGT21,3
90712,732,MSGT64,2
90713,732,MSGT05,1
90714,732,VSPP05,3
90715,732,MSWR03,2
90716,732,VCBA56,3
90717,732,MSGT08,3
90718,732,JCGA74,2
90719,732,VSPP24,2
90720,732,MSGT33,2
90721,732,MSGT65,2
90723,732,VSPP31,2
90724,732,MSGT49,2
90725,732,VSSS10,3
90726,732,MSGT24,2
90729,732,MRLP02,2
90730,732,MRLP07,3
90732,732,MSGT03,2
90736,732,VCBA65,2
90737,732,VSSS06,2
90738,732,MSGT43,2
90739,732,VSPP15,2
90741,732,MSPP10,2
90742,732,VSPP17,2
90743,732,MSGT44,2
90744,732,VSPP23,1
90745,732,VSPP09,3
90746,732,MSGT35,2
90747,732,MSCA47,2
90748,732,MSGT90,2
90749,732,VCGA67,2
90750,732,MSWW04,2
90751,732,MSWR05,2
90752,732,MSGT37,2
90755,732,MSGT15,2
90757,732,MSGT31,1
90758,732,URLP07,2
90761,732,MSGA43,1
90762,732,MSGT47,1
90763,732,JCGA75,3
90764,732,MSGT17,2
90765,732,MSGT19,2
90766,732,VACM13,2
90768,733,MSPP02,2
90769,733,MSGT01,2
90770,733,VSPP01,2
90771,733,MRLP01,3
90772,733,UPPP01,1
90774,733,MSGT91,2
90775,733,VSPP33,3
90777,733,MSGT18,2
90781,733,VSSS01,2
90782,733,VSCA76,1
90783,733,JCUM01,2
90784,733,MSGT66,2
90785,733,VSSS03,1
90787,733,MSGT26,2
90788,733,VSPP29,2
90789,733,MSPP03,2
90790,733,VSPP30,2
90791,733,URLP01,2
90792,733,MSGT25,2
90794,733,VSGA17,2
90796,733,MSGT20,2
90798,733,VSPP03,2
90800,733,VSPP20,2
90801,733,MSGT55,2
90803,733,MSGT16,2
90804,733,VSPP34,2
90807,733,MSGT62,2
90808,733,MSPP15,2
90809,733,VSPP37,2
90811,733,VSPP60,1
90813,733,MSGT02,2
90814,733,VSSS02,1
90816,733,JCGA70,1
90817,733,MSGT07,2
90819,733,VSPP04,2
90820,733,MSGT28,2
90821,733,CIS04,2
90822,733,CIS02,2
90823,733,AIS04,3
90824,733,AIS02,2
90825,733,VSSS08,2
90826,733,VSPP32,2
90827,733,MSGT14,2
90828,733,VSPP11,1
90830,733,VSPP06,2
90831,733,MSGT12,3
90832,733,VCGA63,2
90833,733,JCGA72,2
90835,733,MSGT21,2
90836,733,MSGT64,2
90837,733,MSGT05,1
90839,733,MSWR03,1
90841,733,MSGT08,2
90843,733,VSPP24,2
90845,733,MSGT65,1
90846,733,MSWR06,2
90847,733,VSPP31,2
90849,733,VSSS10,2
90850,733,MSGT24,1
90851,733,VIGI01,2
90852,733,VSPP14,2
90853,733,MRLP02,2
90855,733,MSGT46,2
90856,733,MSGT03,2
90858,733,MSGT54,2
90859,733,VRLP01,2
90860,733,VCBA65,2
90861,733,VSSS06,2
90862,733,MSGT43,1
90863,733,VSPP15,2
90864,733,MSGT04,2
90865,733,MSPP10,2
90866,733,VSPP17,1
90869,733,VSPP09,2
90870,733,MSGT35,1
90871,733,MSCA47,2
90872,733,MSGT90,2
90873,733,VCGA67,2
90874,733,MSWW04,1
90875,733,MSWR05,2
90876,733,MSGT37,2
90877,733,VSPP07,2
90878,733,MSGT34,2
90880,733,MSGT52,2
90883,733,MSGT32,3
90884,733,MSGT51,2
90885,733,MSGA43,1
90886,733,MSGT47,1
90887,733,JCGA75,2
90888,733,MSGT17,1
90889,733,MSGT19,2
90890,733,VACM13,2
90891,733,VSPP18,2
90892,734,MSPP02,2
90893,734,MSGT01,2
90894,734,VSPP01,1
90895,734,MRLP01,3
90897,734,VSPP25,2
90899,734,VSPP33,2
90901,734,MSGT18,2
90903,734,VSSS09,1
90904,734,VSPP02,2
90905,734,VSSS01,2
90906,734,VSCA76,1
90908,734,MSGT66,2
90911,734,MSGT26,2
90912,734,VSPP29,1
90913,734,MSPP03,1
90914,734,VSPP30,2
90915,734,URLP01,2
90916,734,MSGT25,2
90917,734,MSWR07,2
90918,734,VSGA17,2
90921,734,MSGT30,1
90922,734,VSPP03,2
90923,734,VSPP36,1
90924,734,VSPP20,2
90925,734,MSGT55,2
